country,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations_raw,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million,vaccines,source_name,source_website
Portugal,PRT,2021-01-25,,,,,19271,,,,1890,"Moderna, Pfizer/BioNTech",General Directorate of Health via Data Science for Social Good,https://github.com/dssg-pt/covid19pt-data
Portugal,PRT,2021-01-26,263499,,,,16438,2.58,,,1612,"Moderna, Pfizer/BioNTech",General Directorate of Health via Data Science for Social Good,https://github.com/dssg-pt/covid19pt-data
Portugal,PRT,2021-01-27,278413,,,14914,14435,2.73,,,1416,"Moderna, Pfizer/BioNTech",General Directorate of Health via Data Science for Social Good,https://github.com/dssg-pt/covid19pt-data
Portugal,PRT,2021-01-28,296004,,,17591,12219,2.9,,,1198,"Moderna, Pfizer/BioNTech",General Directorate of Health via Data Science for Social Good,https://github.com/dssg-pt/covid19pt-data
Portugal,PRT,2021-01-29,315737,,,19733,11287,3.1,,,1107,"Moderna, Pfizer/BioNTech",General Directorate of Health via Data Science for Social Good,https://github.com/dssg-pt/covid19pt-data
Portugal,PRT,2021-01-30,330233,264772,65461,14496,11244,3.24,2.6,0.64,1103,"Moderna, Pfizer/BioNTech",General Directorate of Health via Data Science for Social Good,https://github.com/dssg-pt/covid19pt-data
Portugal,PRT,2021-01-31,336771,268386,68385,6538,11582,3.3,2.63,0.67,1136,"Moderna, Pfizer/BioNTech",General Directorate of Health via Data Science for Social Good,https://github.com/dssg-pt/covid19pt-data
Portugal,PRT,2021-02-01,338566,269814,68752,1795,11281,3.32,2.65,0.67,1106,"Moderna, Pfizer/BioNTech",General Directorate of Health via Data Science for Social Good,https://github.com/dssg-pt/covid19pt-data
Portugal,PRT,2021-02-02,342119,271424,70695,3553,11231,3.36,2.66,0.69,1101,"Moderna, Pfizer/BioNTech",General Directorate of Health via Data Science for Social Good,https://github.com/dssg-pt/covid19pt-data
Portugal,PRT,2021-02-03,350945,275093,75852,8826,10362,3.44,2.7,0.74,1016,"Moderna, Pfizer/BioNTech",General Directorate of Health via Data Science for Social Good,https://github.com/dssg-pt/covid19pt-data
Portugal,PRT,2021-02-04,364211,279236,84975,13266,9744,3.57,2.74,0.83,956,"Moderna, Pfizer/BioNTech",General Directorate of Health via Data Science for Social Good,https://github.com/dssg-pt/covid19pt-data
Portugal,PRT,2021-02-05,379378,284462,94916,15167,9092,3.72,2.79,0.93,892,"Moderna, Pfizer/BioNTech",General Directorate of Health via Data Science for Social Good,https://github.com/dssg-pt/covid19pt-data
Portugal,PRT,2021-02-06,394088,290302,103786,14710,9122,3.86,2.85,1.02,895,"Moderna, Pfizer/BioNTech",General Directorate of Health via Data Science for Social Good,https://github.com/dssg-pt/covid19pt-data
Portugal,PRT,2021-02-07,395904,291378,104526,1816,8448,3.88,2.86,1.03,829,"Moderna, Pfizer/BioNTech",General Directorate of Health via Data Science for Social Good,https://github.com/dssg-pt/covid19pt-data
Portugal,PRT,2021-02-08,396371,291758,104613,467,8258,3.89,2.86,1.03,810,"Moderna, Pfizer/BioNTech",General Directorate of Health via Data Science for Social Good,https://github.com/dssg-pt/covid19pt-data
Portugal,PRT,2021-02-09,400190,294135,106055,3819,8296,3.92,2.88,1.04,814,"Moderna, Pfizer/BioNTech",General Directorate of Health via Data Science for Social Good,https://github.com/dssg-pt/covid19pt-data
Portugal,PRT,2021-02-10,415283,298724,116559,15093,9191,4.07,2.93,1.14,901,"Moderna, Pfizer/BioNTech",General Directorate of Health via Data Science for Social Good,https://github.com/dssg-pt/covid19pt-data
Portugal,PRT,2021-02-11,436220,303142,133078,20937,10287,4.28,2.97,1.31,1009,"Moderna, Pfizer/BioNTech",General Directorate of Health via Data Science for Social Good,https://github.com/dssg-pt/covid19pt-data
Portugal,PRT,2021-02-12,468319,310715,157604,32099,12706,4.59,3.05,1.55,1246,"Moderna, Pfizer/BioNTech",General Directorate of Health via Data Science for Social Good,https://github.com/dssg-pt/covid19pt-data
Portugal,PRT,2021-02-13,505371,320677,184694,37052,15898,4.96,3.14,1.81,1559,"Moderna, Pfizer/BioNTech",General Directorate of Health via Data Science for Social Good,https://github.com/dssg-pt/covid19pt-data
Portugal,PRT,2021-02-14,523349,328819,194530,17978,18206,5.13,3.22,1.91,1785,"Moderna, Pfizer/BioNTech",General Directorate of Health via Data Science for Social Good,https://github.com/dssg-pt/covid19pt-data
Portugal,PRT,2021-02-15,529021,331321,197700,5672,18950,5.19,3.25,1.94,1858,"Moderna, Pfizer/BioNTech",General Directorate of Health via Data Science for Social Good,https://github.com/dssg-pt/covid19pt-data
Portugal,PRT,2021-02-16,539786,336500,203286,10765,19942,5.29,3.3,1.99,1956,"Moderna, Pfizer/BioNTech",General Directorate of Health via Data Science for Social Good,https://github.com/dssg-pt/covid19pt-data
Portugal,PRT,2021-02-17,556331,347013,209318,16545,20150,5.46,3.4,2.05,1976,"Moderna, Pfizer/BioNTech",General Directorate of Health via Data Science for Social Good,https://github.com/dssg-pt/covid19pt-data
Portugal,PRT,2021-02-18,578702,361431,217271,22371,20355,5.68,3.54,2.13,1996,"Moderna, Pfizer/BioNTech",General Directorate of Health via Data Science for Social Good,https://github.com/dssg-pt/covid19pt-data
Portugal,PRT,2021-02-19,618636,388661,229975,39934,21474,6.07,3.81,2.26,2106,"Moderna, Pfizer/BioNTech",General Directorate of Health via Data Science for Social Good,https://github.com/dssg-pt/covid19pt-data
Portugal,PRT,2021-02-20,656411,413482,242929,37775,21577,6.44,4.06,2.38,2116,"Moderna, Pfizer/BioNTech",General Directorate of Health via Data Science for Social Good,https://github.com/dssg-pt/covid19pt-data
Portugal,PRT,2021-02-21,675453,429020,246433,19042,21729,6.62,4.21,2.42,2131,"Moderna, Pfizer/BioNTech",General Directorate of Health via Data Science for Social Good,https://github.com/dssg-pt/covid19pt-data
Portugal,PRT,2021-02-22,680257,432414,247843,4804,21605,6.67,4.24,2.43,2119,"Moderna, Pfizer/BioNTech",General Directorate of Health via Data Science for Social Good,https://github.com/dssg-pt/covid19pt-data
Portugal,PRT,2021-02-23,694297,444730,249567,14040,22073,6.81,4.36,2.45,2165,"Moderna, Pfizer/BioNTech",General Directorate of Health via Data Science for Social Good,https://github.com/dssg-pt/covid19pt-data
Portugal,PRT,2021-02-24,720717,468929,251788,26420,23484,7.07,4.6,2.47,2303,"Moderna, Pfizer/BioNTech",General Directorate of Health via Data Science for Social Good,https://github.com/dssg-pt/covid19pt-data
Portugal,PRT,2021-02-25,752317,497040,255277,31600,24802,7.38,4.87,2.5,2432,"Moderna, Pfizer/BioNTech",General Directorate of Health via Data Science for Social Good,https://github.com/dssg-pt/covid19pt-data
Portugal,PRT,2021-02-26,797005,538636,258369,44688,25481,7.82,5.28,2.53,2499,"Moderna, Pfizer/BioNTech",General Directorate of Health via Data Science for Social Good,https://github.com/dssg-pt/covid19pt-data
Portugal,PRT,2021-02-27,837887,574062,263825,40882,25925,8.22,5.63,2.59,2542,"Moderna, Pfizer/BioNTech",General Directorate of Health via Data Science for Social Good,https://github.com/dssg-pt/covid19pt-data
Portugal,PRT,2021-02-28,861922,596812,265110,24035,26638,8.45,5.85,2.6,2612,"Moderna, Pfizer/BioNTech",General Directorate of Health via Data Science for Social Good,https://github.com/dssg-pt/covid19pt-data
Portugal,PRT,2021-03-01,868951,603585,265366,7029,26956,8.52,5.92,2.6,2644,"Moderna, Pfizer/BioNTech",General Directorate of Health via Data Science for Social Good,https://github.com/dssg-pt/covid19pt-data
Portugal,PRT,2021-03-02,885109,618393,266716,16158,27259,8.68,6.06,2.62,2673,"Moderna, Pfizer/BioNTech",General Directorate of Health via Data Science for Social Good,https://github.com/dssg-pt/covid19pt-data
Portugal,PRT,2021-03-03,900831,632450,268381,15722,25731,8.83,6.2,2.63,2523,"Moderna, Pfizer/BioNTech",General Directorate of Health via Data Science for Social Good,https://github.com/dssg-pt/covid19pt-data
Qatar,QAT,2020-12-22,0,,,,,0,,,,Pfizer/BioNTech,National Strategic Group on COVID-19,https://www.gulf-times.com/story/685040
Qatar,QAT,2020-12-23,,,,,1351,,,,469,Pfizer/BioNTech,National Strategic Group on COVID-19,https://www.gulf-times.com/story/685040
Qatar,QAT,2020-12-24,,,,,1351,,,,469,Pfizer/BioNTech,National Strategic Group on COVID-19,https://www.gulf-times.com/story/685040
Qatar,QAT,2020-12-25,,,,,1351,,,,469,Pfizer/BioNTech,National Strategic Group on COVID-19,https://www.gulf-times.com/story/685040
Qatar,QAT,2020-12-26,,,,,1351,,,,469,Pfizer/BioNTech,National Strategic Group on COVID-19,https://www.gulf-times.com/story/685040
Qatar,QAT,2020-12-27,,,,,1351,,,,469,Pfizer/BioNTech,National Strategic Group on COVID-19,https://www.gulf-times.com/story/685040
Qatar,QAT,2020-12-28,,,,,1351,,,,469,Pfizer/BioNTech,National Strategic Group on COVID-19,https://www.gulf-times.com/story/685040
Qatar,QAT,2020-12-29,,,,,1351,,,,469,Pfizer/BioNTech,National Strategic Group on COVID-19,https://www.gulf-times.com/story/685040
Qatar,QAT,2020-12-30,,,,,1351,,,,469,Pfizer/BioNTech,National Strategic Group on COVID-19,https://www.gulf-times.com/story/685040
Qatar,QAT,2020-12-31,,,,,1351,,,,469,Pfizer/BioNTech,National Strategic Group on COVID-19,https://www.gulf-times.com/story/685040
Qatar,QAT,2021-01-01,,,,,1351,,,,469,Pfizer/BioNTech,National Strategic Group on COVID-19,https://www.gulf-times.com/story/685040
Qatar,QAT,2021-01-02,,,,,1351,,,,469,Pfizer/BioNTech,National Strategic Group on COVID-19,https://www.gulf-times.com/story/685040
Qatar,QAT,2021-01-03,,,,,1351,,,,469,Pfizer/BioNTech,National Strategic Group on COVID-19,https://www.gulf-times.com/story/685040
Qatar,QAT,2021-01-04,,,,,1351,,,,469,Pfizer/BioNTech,National Strategic Group on COVID-19,https://www.gulf-times.com/story/685040
Qatar,QAT,2021-01-05,,,,,1351,,,,469,Pfizer/BioNTech,National Strategic Group on COVID-19,https://www.gulf-times.com/story/685040
Qatar,QAT,2021-01-06,,,,,1351,,,,469,Pfizer/BioNTech,National Strategic Group on COVID-19,https://www.gulf-times.com/story/685040
Qatar,QAT,2021-01-07,,,,,1351,,,,469,Pfizer/BioNTech,National Strategic Group on COVID-19,https://www.gulf-times.com/story/685040
Qatar,QAT,2021-01-08,,,,,1351,,,,469,Pfizer/BioNTech,National Strategic Group on COVID-19,https://www.gulf-times.com/story/685040
Qatar,QAT,2021-01-09,,,,,1351,,,,469,Pfizer/BioNTech,National Strategic Group on COVID-19,https://www.gulf-times.com/story/685040
Qatar,QAT,2021-01-10,,,,,1351,,,,469,Pfizer/BioNTech,National Strategic Group on COVID-19,https://www.gulf-times.com/story/685040
Qatar,QAT,2021-01-11,,,,,1351,,,,469,Pfizer/BioNTech,National Strategic Group on COVID-19,https://www.gulf-times.com/story/685040
Qatar,QAT,2021-01-12,,,,,1351,,,,469,Pfizer/BioNTech,National Strategic Group on COVID-19,https://www.gulf-times.com/story/685040
Qatar,QAT,2021-01-13,,,,,1351,,,,469,Pfizer/BioNTech,National Strategic Group on COVID-19,https://www.gulf-times.com/story/685040
Qatar,QAT,2021-01-14,,,,,1351,,,,469,Pfizer/BioNTech,National Strategic Group on COVID-19,https://www.gulf-times.com/story/685040
Qatar,QAT,2021-01-15,,,,,1351,,,,469,Pfizer/BioNTech,National Strategic Group on COVID-19,https://www.gulf-times.com/story/685040
Qatar,QAT,2021-01-16,,,,,1351,,,,469,Pfizer/BioNTech,National Strategic Group on COVID-19,https://www.gulf-times.com/story/685040
Qatar,QAT,2021-01-17,,,,,1351,,,,469,Pfizer/BioNTech,National Strategic Group on COVID-19,https://www.gulf-times.com/story/685040
Qatar,QAT,2021-01-18,,,,,1351,,,,469,Pfizer/BioNTech,National Strategic Group on COVID-19,https://www.gulf-times.com/story/685040
Qatar,QAT,2021-01-19,,,,,1351,,,,469,Pfizer/BioNTech,National Strategic Group on COVID-19,https://www.gulf-times.com/story/685040
Qatar,QAT,2021-01-20,,,,,1351,,,,469,Pfizer/BioNTech,National Strategic Group on COVID-19,https://www.gulf-times.com/story/685040
Qatar,QAT,2021-01-21,,,,,1351,,,,469,Pfizer/BioNTech,National Strategic Group on COVID-19,https://www.gulf-times.com/story/685040
Qatar,QAT,2021-01-22,,,,,1351,,,,469,Pfizer/BioNTech,National Strategic Group on COVID-19,https://www.gulf-times.com/story/685040
Qatar,QAT,2021-01-23,,,,,1351,,,,469,Pfizer/BioNTech,National Strategic Group on COVID-19,https://www.gulf-times.com/story/685040
Qatar,QAT,2021-01-24,,,,,1351,,,,469,Pfizer/BioNTech,National Strategic Group on COVID-19,https://www.gulf-times.com/story/685040
Qatar,QAT,2021-01-25,,,,,1351,,,,469,Pfizer/BioNTech,National Strategic Group on COVID-19,https://www.gulf-times.com/story/685040
Qatar,QAT,2021-01-26,,,,,1351,,,,469,Pfizer/BioNTech,National Strategic Group on COVID-19,https://www.gulf-times.com/story/685040
Qatar,QAT,2021-01-27,,,,,1351,,,,469,Pfizer/BioNTech,National Strategic Group on COVID-19,https://www.gulf-times.com/story/685040
Qatar,QAT,2021-01-28,50000,,,,1351,1.74,,,469,Pfizer/BioNTech,National Strategic Group on COVID-19,https://www.gulf-times.com/story/685040
Qatar,QAT,2021-01-29,,,,,1771,,,,615,Pfizer/BioNTech,National Strategic Group on COVID-19,https://www.gulf-times.com/story/685040
Qatar,QAT,2021-01-30,,,,,2190,,,,760,Pfizer/BioNTech,National Strategic Group on COVID-19,https://www.gulf-times.com/story/685040
Qatar,QAT,2021-01-31,,,,,2609,,,,906,Pfizer/BioNTech,National Strategic Group on COVID-19,https://www.gulf-times.com/story/685040
Qatar,QAT,2021-02-01,,,,,3028,,,,1051,Pfizer/BioNTech,National Strategic Group on COVID-19,https://www.gulf-times.com/story/685040
Qatar,QAT,2021-02-02,,,,,3447,,,,1196,Pfizer/BioNTech,National Strategic Group on COVID-19,https://www.gulf-times.com/story/685040
Qatar,QAT,2021-02-03,,,,,3867,,,,1342,Pfizer/BioNTech,National Strategic Group on COVID-19,https://www.gulf-times.com/story/685040
Qatar,QAT,2021-02-04,,,,,4286,,,,1488,Pfizer/BioNTech,National Strategic Group on COVID-19,https://www.gulf-times.com/story/685040
Qatar,QAT,2021-02-05,,,,,4286,,,,1488,Pfizer/BioNTech,National Strategic Group on COVID-19,https://www.gulf-times.com/story/685040
Qatar,QAT,2021-02-06,,,,,4286,,,,1488,Pfizer/BioNTech,National Strategic Group on COVID-19,https://www.gulf-times.com/story/685040
Qatar,QAT,2021-02-07,,,,,4286,,,,1488,Pfizer/BioNTech,National Strategic Group on COVID-19,https://www.gulf-times.com/story/685040
Qatar,QAT,2021-02-08,,,,,4286,,,,1488,Pfizer/BioNTech,National Strategic Group on COVID-19,https://www.gulf-times.com/story/685040
Qatar,QAT,2021-02-09,,,,,4286,,,,1488,Pfizer/BioNTech,National Strategic Group on COVID-19,https://www.gulf-times.com/story/685040
Qatar,QAT,2021-02-10,,,,,4286,,,,1488,Pfizer/BioNTech,National Strategic Group on COVID-19,https://www.gulf-times.com/story/685040
Qatar,QAT,2021-02-11,,,,,4286,,,,1488,Pfizer/BioNTech,National Strategic Group on COVID-19,https://www.gulf-times.com/story/685040
Qatar,QAT,2021-02-12,,,,,4286,,,,1488,Pfizer/BioNTech,National Strategic Group on COVID-19,https://www.gulf-times.com/story/685040
Qatar,QAT,2021-02-13,,,,,4286,,,,1488,Pfizer/BioNTech,National Strategic Group on COVID-19,https://www.gulf-times.com/story/685040
Qatar,QAT,2021-02-14,,,,,4286,,,,1488,Pfizer/BioNTech,National Strategic Group on COVID-19,https://www.gulf-times.com/story/685040
Qatar,QAT,2021-02-15,,,,,4286,,,,1488,Pfizer/BioNTech,National Strategic Group on COVID-19,https://www.gulf-times.com/story/685040
Qatar,QAT,2021-02-16,,,,,4286,,,,1488,Pfizer/BioNTech,National Strategic Group on COVID-19,https://www.gulf-times.com/story/685040
Qatar,QAT,2021-02-17,,100000,,,4286,,3.47,,1488,Pfizer/BioNTech,National Strategic Group on COVID-19,https://www.gulf-times.com/story/685040
Qatar,QAT,2021-02-18,140000,,,,4286,4.86,,,1488,Pfizer/BioNTech,National Strategic Group on COVID-19,https://www.gulf-times.com/story/685040
Romania,ROU,2020-12-27,965,965,,,,0.01,0.01,,,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Romania,https://datelazi.ro/
Romania,ROU,2020-12-28,2066,2066,,1101,1101,0.01,0.01,,57,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Romania,https://datelazi.ro/
Romania,ROU,2020-12-29,2778,2778,,712,906,0.01,0.01,,47,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Romania,https://datelazi.ro/
Romania,ROU,2020-12-30,5666,5666,,2888,1567,0.03,0.03,,81,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Romania,https://datelazi.ro/
Romania,ROU,2020-12-31,10289,10289,,4623,2331,0.05,0.05,,121,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Romania,https://datelazi.ro/
Romania,ROU,2021-01-01,11656,11656,,1367,2138,0.06,0.06,,111,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Romania,https://datelazi.ro/
Romania,ROU,2021-01-02,13242,13242,,1586,2046,0.07,0.07,,106,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Romania,https://datelazi.ro/
Romania,ROU,2021-01-03,13596,13596,,354,1804,0.07,0.07,,94,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Romania,https://datelazi.ro/
Romania,ROU,2021-01-04,25508,25508,,11912,3349,0.13,0.13,,174,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Romania,https://datelazi.ro/
Romania,ROU,2021-01-05,41609,41609,,16101,5547,0.22,0.22,,288,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Romania,https://datelazi.ro/
Romania,ROU,2021-01-06,58554,58554,,16945,7555,0.3,0.3,,393,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Romania,https://datelazi.ro/
Romania,ROU,2021-01-07,76400,76400,,17846,9444,0.4,0.4,,491,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Romania,https://datelazi.ro/
Romania,ROU,2021-01-08,92706,92706,,16306,11579,0.48,0.48,,602,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Romania,https://datelazi.ro/
Romania,ROU,2021-01-09,102301,102301,,9595,12723,0.53,0.53,,661,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Romania,https://datelazi.ro/
Romania,ROU,2021-01-10,108294,108294,,5993,13528,0.56,0.56,,703,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Romania,https://datelazi.ro/
Romania,ROU,2021-01-11,125190,125190,,16896,14240,0.65,0.65,,740,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Romania,https://datelazi.ro/
Romania,ROU,2021-01-12,140447,140447,,15257,14120,0.73,0.73,,734,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Romania,https://datelazi.ro/
Romania,ROU,2021-01-13,154268,154268,,13821,13673,0.8,0.8,,711,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Romania,https://datelazi.ro/
Romania,ROU,2021-01-14,154268,154268,,0,11124,0.8,0.8,,578,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Romania,https://datelazi.ro/
Romania,ROU,2021-01-15,183669,183669,,29401,12995,0.95,0.95,,675,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Romania,https://datelazi.ro/
Romania,ROU,2021-01-16,196090,196090,,12421,13398,1.02,1.02,,696,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Romania,https://datelazi.ro/
Romania,ROU,2021-01-17,204185,203310,875,8095,13699,1.06,1.06,0,712,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Romania,https://datelazi.ro/
Romania,ROU,2021-01-18,235239,233289,1950,31054,15721,1.22,1.21,0.01,817,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Romania,https://datelazi.ro/
Romania,ROU,2021-01-19,270046,267425,2621,34807,18514,1.4,1.39,0.01,962,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Romania,https://datelazi.ro/
Romania,ROU,2021-01-20,308384,302571,5813,38338,22017,1.6,1.57,0.03,1144,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Romania,https://datelazi.ro/
Romania,ROU,2021-01-21,348096,338253,9843,39712,27690,1.81,1.76,0.05,1439,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Romania,https://datelazi.ro/
Romania,ROU,2021-01-22,385936,374682,11254,37840,28895,2.01,1.95,0.06,1502,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Romania,https://datelazi.ro/
Romania,ROU,2021-01-23,418885,406007,12878,32949,31828,2.18,2.11,0.07,1654,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Romania,https://datelazi.ro/
Romania,ROU,2021-01-24,446285,433130,13155,27400,34586,2.32,2.25,0.07,1798,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Romania,https://datelazi.ro/
Romania,ROU,2021-01-25,484631,459568,25063,38346,35627,2.52,2.39,0.13,1852,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Romania,https://datelazi.ro/
Romania,ROU,2021-01-26,528378,487712,40666,43747,36905,2.75,2.54,0.21,1918,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Romania,https://datelazi.ro/
Romania,ROU,2021-01-27,570704,513430,57274,42326,37474,2.97,2.67,0.3,1948,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Romania,https://datelazi.ro/
Romania,ROU,2021-01-28,609396,534347,75049,38692,37329,3.17,2.78,0.39,1940,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Romania,https://datelazi.ro/
Romania,ROU,2021-01-29,647000,554925,92075,37604,37295,3.36,2.88,0.48,1939,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Romania,https://datelazi.ro/
Romania,ROU,2021-01-30,672396,571092,101304,25396,36216,3.5,2.97,0.53,1883,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Romania,https://datelazi.ro/
Romania,ROU,2021-01-31,691415,585219,106196,19019,35019,3.59,3.04,0.55,1820,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Romania,https://datelazi.ro/
Romania,ROU,2021-02-01,721184,598136,123048,29769,33793,3.75,3.11,0.64,1757,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Romania,https://datelazi.ro/
Romania,ROU,2021-02-02,748732,610384,138348,27548,31479,3.89,3.17,0.72,1636,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Romania,https://datelazi.ro/
Romania,ROU,2021-02-03,772202,620177,152025,23470,28785,4.01,3.22,0.79,1496,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Romania,https://datelazi.ro/
Romania,ROU,2021-02-04,794795,629280,165515,22593,26486,4.13,3.27,0.86,1377,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Romania,https://datelazi.ro/
Romania,ROU,2021-02-05,821552,638887,182665,26757,24936,4.27,3.32,0.95,1296,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Romania,https://datelazi.ro/
Romania,ROU,2021-02-06,840812,647691,193121,19260,24059,4.37,3.37,1,1251,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Romania,https://datelazi.ro/
Romania,ROU,2021-02-07,856322,656178,200144,15510,23558,4.45,3.41,1.04,1225,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Romania,https://datelazi.ro/
Romania,ROU,2021-02-08,891348,661063,230285,35026,24309,4.63,3.44,1.2,1264,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Romania,https://datelazi.ro/
Romania,ROU,2021-02-09,930155,666943,263212,38807,25918,4.84,3.47,1.37,1347,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Romania,https://datelazi.ro/
Romania,ROU,2021-02-10,970967,671449,299518,40812,28395,5.05,3.49,1.56,1476,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Romania,https://datelazi.ro/
Romania,ROU,2021-02-11,1009421,675234,334187,38454,30661,5.25,3.51,1.74,1594,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Romania,https://datelazi.ro/
Romania,ROU,2021-02-12,1048797,679333,369464,39376,32464,5.45,3.53,1.92,1688,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Romania,https://datelazi.ro/
Romania,ROU,2021-02-13,1084096,683347,400749,35299,34755,5.64,3.55,2.08,1807,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Romania,https://datelazi.ro/
Romania,ROU,2021-02-14,1113975,686635,427340,29879,36808,5.79,3.57,2.22,1913,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Romania,https://datelazi.ro/
Romania,ROU,2021-02-15,1151112,696944,454168,37137,37109,5.98,3.62,2.36,1929,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Romania,https://datelazi.ro/
Romania,ROU,2021-02-16,1197089,715749,481340,45977,38133,6.22,3.72,2.5,1982,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Romania,https://datelazi.ro/
Romania,ROU,2021-02-17,1240408,734929,505479,43319,38492,6.45,3.82,2.63,2001,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Romania,https://datelazi.ro/
Romania,ROU,2021-02-18,1280228,753753,526475,39820,38687,6.65,3.92,2.74,2011,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Romania,https://datelazi.ro/
Romania,ROU,2021-02-19,1318355,771240,547115,38127,38508,6.85,4.01,2.84,2002,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Romania,https://datelazi.ro/
Romania,ROU,2021-02-20,1351279,788508,562771,32924,38169,7.02,4.1,2.93,1984,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Romania,https://datelazi.ro/
Romania,ROU,2021-02-21,1379223,803098,576125,27944,37893,7.17,4.17,2.99,1970,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Romania,https://datelazi.ro/
Romania,ROU,2021-02-22,1409087,819447,589640,29864,36854,7.32,4.26,3.07,1916,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Romania,https://datelazi.ro/
Romania,ROU,2021-02-23,1438432,836860,601572,29345,34478,7.48,4.35,3.13,1792,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Romania,https://datelazi.ro/
Romania,ROU,2021-02-24,1466649,855097,611552,28217,32320,7.62,4.44,3.18,1680,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Romania,https://datelazi.ro/
Romania,ROU,2021-02-25,1486907,872361,614546,20258,29526,7.73,4.53,3.19,1535,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Romania,https://datelazi.ro/
Romania,ROU,2021-02-26,1506032,890068,615964,19125,26811,7.83,4.63,3.2,1394,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Romania,https://datelazi.ro/
